		Vc1			Vc2			Ir			Time 
		3.766235		2.233765		0.000008		1.320000
		3.764703		2.235297		0.000008		1.330000
		3.763173		2.236827		0.000008		1.340000
		3.761647		2.238353		0.000008		1.350000
		3.760123		2.239877		0.000008		1.360000
		3.758603		2.241397		0.000008		1.370000
		3.757086		2.242914		0.000008		1.380000
		3.755572		2.244428		0.000008		1.390000
		3.754061		2.245939		0.000008		1.400000
		3.752553		2.247447		0.000008		1.410000
		3.751047		2.248953		0.000008		1.420000
		3.749545		2.250455		0.000008		1.430000
		3.748046		2.251954		0.000007		1.440000
		3.746550		2.253450		0.000007		1.450000
		3.745057		2.254943		0.000007		1.460000
		3.743567		2.256433		0.000007		1.470000
		3.742080		2.257920		0.000007		1.480000
		3.740596		2.259404		0.000007		1.490000
		3.739115		2.260885		0.000007		1.500000
		3.737636		2.262364		0.000007		1.510000
		3.736161		2.263839		0.000007		1.520000
		3.734689		2.265311		0.000007		1.530000
		3.733219		2.266781		0.000007		1.540000
		3.731753		2.268247		0.000007		1.550000
		3.730289		2.269711		0.000007		1.560000
		3.728829		2.271171		0.000007		1.570000
		3.727371		2.272629		0.000007		1.580000
		3.725916		2.274084		0.000007		1.590000
		3.724465		2.275535		0.000007		1.600000
		3.723016		2.276984		0.000007		1.610000
		3.721570		2.278430		0.000007		1.620000
		3.720126		2.279874		0.000007		1.630000
		3.718686		2.281314		0.000007		1.640000
		3.717249		2.282751		0.000007		1.650000
		3.715814		2.284186		0.000007		1.660000
		3.714383		2.285617		0.000007		1.670000
		3.712954		2.287046		0.000007		1.680000
		3.711528		2.288472		0.000007		1.690000
		3.710105		2.289895		0.000007		1.700000
		3.708685		2.291315		0.000007		1.710000
		3.707267		2.292733		0.000007		1.720000
		3.705853		2.294147		0.000007		1.730000
		3.704441		2.295559		0.000007		1.740000
		3.703032		2.296968		0.000007		1.750000
		3.701626		2.298374		0.000007		1.760000
		3.700223		2.299777		0.000007		1.770000
		3.698823		2.301177		0.000007		1.780000
		3.697425		2.302575		0.000007		1.790000
		3.696030		2.303970		0.000007		1.800000
		3.694638		2.305362		0.000007		1.810000
		3.693249		2.306751		0.000007		1.820000
		3.691862		2.308138		0.000007		1.830000
		3.690478		2.309522		0.000007		1.840000
		3.689098		2.310902		0.000007		1.850000
		3.687719		2.312281		0.000007		1.860000
		3.686344		2.313656		0.000007		1.870000
		3.684971		2.315029		0.000007		1.880000
		3.683601		2.316399		0.000007		1.890000
		3.682234		2.317766		0.000007		1.900000
		3.680870		2.319130		0.000007		1.910000
		3.679508		2.320492		0.000007		1.920000
		3.678149		2.321851		0.000007		1.930000
		3.676793		2.323207		0.000007		1.940000
		3.675439		2.324561		0.000007		1.950000
		3.674088		2.325912		0.000007		1.960000
		3.672740		2.327260		0.000007		1.970000
		3.671394		2.328606		0.000007		1.980000
		3.670052		2.329948		0.000007		1.990000
		3.668712		2.331288		0.000007		2.000000
		3.667374		2.332626		0.000007		2.010000
		3.666039		2.333961		0.000007		2.020000
		3.664707		2.335293		0.000007		2.030000
		3.663378		2.336622		0.000007		2.040000
		3.662051		2.337949		0.000007		2.050000
		3.660727		2.339273		0.000007		2.060000
		3.659406		2.340594		0.000007		2.070000
		3.658087		2.341913		0.000007		2.080000
		3.656771		2.343229		0.000007		2.090000
		3.655457		2.344543		0.000007		2.100000
		3.654146		2.345854		0.000007		2.110000
		3.652838		2.347162		0.000007		2.120000
		3.651532		2.348468		0.000007		2.130000
		3.650229		2.349771		0.000007		2.140000
		3.648929		2.351071		0.000007		2.150000
		3.647631		2.352369		0.000006		2.160000
		3.646335		2.353665		0.000006		2.170000
		3.645043		2.354957		0.000006		2.180000
		3.643753		2.356247		0.000006		2.190000
		3.642465		2.357535		0.000006		2.200000
		3.641180		2.358820		0.000006		2.210000
		3.639898		2.360102		0.000006		2.220000
		3.638618		2.361382		0.000006		2.230000
		3.637341		2.362659		0.000006		2.240000
		3.636066		2.363934		0.000006		2.250000
		3.634794		2.365206		0.000006		2.260000
		3.633524		2.366476		0.000006		2.270000
		3.632257		2.367743		0.000006		2.280000
		3.630993		2.369007		0.000006		2.290000
		3.629731		2.370269		0.000006		2.300000
		3.628471		2.371529		0.000006		2.310000
		3.627215		2.372785		0.000006		2.320000
		3.625960		2.374040		0.000006		2.330000
		3.624708		2.375292		0.000006		2.340000
		3.623459		2.376541		0.000006		2.350000
		3.622212		2.377788		0.000006		2.360000
		3.620967		2.379033		0.000006		2.370000
		3.619726		2.380274		0.000006		2.380000
		3.618486		2.381514		0.000006		2.390000
		3.617249		2.382751		0.000006		2.400000
		3.616015		2.383985		0.000006		2.410000
		3.614783		2.385217		0.000006		2.420000
		3.613553		2.386447		0.000006		2.430000
		3.612326		2.387674		0.000006		2.440000
		3.611101		2.388899		0.000006		2.450000
		3.609879		2.390121		0.000006		2.460000
		3.608659		2.391341		0.000006		2.470000
		3.607442		2.392558		0.000006		2.480000
		3.606227		2.393773		0.000006		2.490000
		3.605015		2.394985		0.000006		2.500000
		3.603805		2.396195		0.000006		2.510000
		3.602597		2.397403		0.000006		2.520000
		3.601392		2.398608		0.000006		2.530000
		3.600189		2.399811		0.000006		2.540000
		3.598989		2.401011		0.000006		2.550000
		3.597791		2.402209		0.000006		2.560000
		3.596595		2.403405		0.000006		2.570000
		3.595402		2.404598		0.000006		2.580000
		3.594211		2.405789		0.000006		2.590000
		3.593023		2.406977		0.000006		2.600000
		3.591837		2.408163		0.000006		2.610000
		3.590653		2.409347		0.000006		2.620000
		3.589472		2.410528		0.000006		2.630000
		3.588293		2.411707		0.000006		2.640000
		3.587116		2.412884		0.000006		2.650000
		3.585942		2.414058		0.000006		2.660000
		3.584770		2.415230		0.000006		2.670000
		3.583600		2.416400		0.000006		2.680000
		3.582433		2.417567		0.000006		2.690000
		3.581268		2.418732		0.000006		2.700000
		3.580106		2.419894		0.000006		2.710000
		3.578946		2.421054		0.000006		2.720000
		3.577788		2.422212		0.000006		2.730000
		3.576632		2.423368		0.000006		2.740000
		3.575479		2.424521		0.000006		2.750000
		3.574328		2.425672		0.000006		2.760000
		3.573179		2.426821		0.000006		2.770000
